date,run,scenario,Drug,Efficacy
2004-07-01,28,015_mft_al25_asaq75,AL,0.926035712228557
2004-07-01,29,015_mft_al25_asaq75,AL,0.9246548677751625
2004-07-01,30,015_mft_al25_asaq75,AL,0.9263916485627626
2004-07-01,31,015_mft_al25_asaq75,AL,0.9241243999207831
2004-08-01,0,015_mft_al25_asaq75,AL,0.9247844206940532
2004-08-01,1,015_mft_al25_asaq75,AL,0.9226540686010113
2004-08-01,2,015_mft_al25_asaq75,AL,0.9247942400933252
2004-08-01,3,015_mft_al25_asaq75,AL,0.9249516952306998
2004-08-01,4,015_mft_al25_asaq75,AL,0.9252632848090064
2004-08-01,5,015_mft_al25_asaq75,AL,0.9241731505351073
2004-08-01,6,015_mft_al25_asaq75,AL,0.9251601992204661
2004-08-01,7,015_mft_al25_asaq75,AL,0.9261906461384635
2004-08-01,8,015_mft_al25_asaq75,AL,0.9245716302748567
2004-08-01,9,015_mft_al25_asaq75,AL,0.9258040489194098
2004-08-01,10,015_mft_al25_asaq75,AL,0.9283196722548717
2004-08-01,11,015_mft_al25_asaq75,AL,0.9256311676176774
2004-08-01,12,015_mft_al25_asaq75,AL,0.9228573474524632
2004-08-01,13,015_mft_al25_asaq75,AL,0.9251567085449871
2004-08-01,14,015_mft_al25_asaq75,AL,0.923399228270043
2004-08-01,15,015_mft_al25_asaq75,AL,0.9231881155252002
2004-08-01,16,015_mft_al25_asaq75,AL,0.9240584252638949
2004-08-01,17,015_mft_al25_asaq75,AL,0.9242101747421414
2004-08-01,18,015_mft_al25_asaq75,AL,0.9244230692726
2004-08-01,19,015_mft_al25_asaq75,AL,0.9250952740567686
2004-08-01,20,015_mft_al25_asaq75,AL,0.9253330611553465
2004-08-01,21,015_mft_al25_asaq75,AL,0.9238730804774337
2004-08-01,22,015_mft_al25_asaq75,AL,0.9229336495568832
2004-08-01,23,015_mft_al25_asaq75,AL,0.9245769851113671
2004-08-01,24,015_mft_al25_asaq75,AL,0.9249950621634354
2004-08-01,25,015_mft_al25_asaq75,AL,0.923634732562173
2004-08-01,26,015_mft_al25_asaq75,AL,0.9252977065520994
2004-08-01,27,015_mft_al25_asaq75,AL,0.9230212893693153
2004-08-01,28,015_mft_al25_asaq75,AL,0.9269383474407259
2004-08-01,29,015_mft_al25_asaq75,AL,0.9236970185691394
2004-08-01,30,015_mft_al25_asaq75,AL,0.9272077003045079
2004-08-01,31,015_mft_al25_asaq75,AL,0.9241744977463786
2004-09-01,0,015_mft_al25_asaq75,AL,0.9238117854861084
2004-09-01,1,015_mft_al25_asaq75,AL,0.9230438048883229
2004-09-01,2,015_mft_al25_asaq75,AL,0.9254918733723043
2004-09-01,3,015_mft_al25_asaq75,AL,0.9222319023900653
2004-09-01,4,015_mft_al25_asaq75,AL,0.922644394354661
2004-09-01,5,015_mft_al25_asaq75,AL,0.9234922111070916
2004-09-01,6,015_mft_al25_asaq75,AL,0.9247981609441768
2004-09-01,7,015_mft_al25_asaq75,AL,0.9256120053071542
2004-09-01,8,015_mft_al25_asaq75,AL,0.9248484717051696
2004-09-01,9,015_mft_al25_asaq75,AL,0.9236866889343817
2004-09-01,10,015_mft_al25_asaq75,AL,0.9274670251196016
2004-09-01,11,015_mft_al25_asaq75,AL,0.9273875667376668
2004-09-01,12,015_mft_al25_asaq75,AL,0.9224161335696944
2004-09-01,13,015_mft_al25_asaq75,AL,0.9262516299243503
2004-09-01,14,015_mft_al25_asaq75,AL,0.9230231055484447
2004-09-01,15,015_mft_al25_asaq75,AL,0.9233040437189096
2004-09-01,16,015_mft_al25_asaq75,AL,0.9248168123449354
2004-09-01,17,015_mft_al25_asaq75,AL,0.9239141309669112
2004-09-01,18,015_mft_al25_asaq75,AL,0.9239531486766458
2004-09-01,19,015_mft_al25_asaq75,AL,0.9248037511012289
2004-09-01,20,015_mft_al25_asaq75,AL,0.9253457036962814
2004-09-01,21,015_mft_al25_asaq75,AL,0.925151337799531
2004-09-01,22,015_mft_al25_asaq75,AL,0.9244821185877105
2004-09-01,23,015_mft_al25_asaq75,AL,0.9233869689543261
2004-09-01,24,015_mft_al25_asaq75,AL,0.9245920293322175
2004-09-01,25,015_mft_al25_asaq75,AL,0.9243863930459143
2004-09-01,26,015_mft_al25_asaq75,AL,0.9255003835691461
2004-09-01,27,015_mft_al25_asaq75,AL,0.923487991116232
2004-09-01,28,015_mft_al25_asaq75,AL,0.9262213012618575
2004-09-01,29,015_mft_al25_asaq75,AL,0.9239597134072582
2004-09-01,30,015_mft_al25_asaq75,AL,0.9268294708582994
2004-09-01,31,015_mft_al25_asaq75,AL,0.92403386273856
2004-10-01,0,015_mft_al25_asaq75,AL,0.9246769615324381
2004-10-01,1,015_mft_al25_asaq75,AL,0.9240461734674237
2004-10-01,2,015_mft_al25_asaq75,AL,0.9253456573935182
2004-10-01,3,015_mft_al25_asaq75,AL,0.9244304617202616
2004-10-01,4,015_mft_al25_asaq75,AL,0.923403985736265
2004-10-01,5,015_mft_al25_asaq75,AL,0.9224228684233038
2004-10-01,6,015_mft_al25_asaq75,AL,0.9261053624585616
2004-10-01,7,015_mft_al25_asaq75,AL,0.9252494646774174
2004-10-01,8,015_mft_al25_asaq75,AL,0.925532885433846
2004-10-01,9,015_mft_al25_asaq75,AL,0.9251014287942019
2004-10-01,10,015_mft_al25_asaq75,AL,0.9258755369891168
2004-10-01,11,015_mft_al25_asaq75,AL,0.9259221991947524
2004-10-01,12,015_mft_al25_asaq75,AL,0.9232711114440673
2004-10-01,13,015_mft_al25_asaq75,AL,0.9247496352977461
2004-10-01,14,015_mft_al25_asaq75,AL,0.9213712908627396
2004-10-01,15,015_mft_al25_asaq75,AL,0.9240975457509206
2004-10-01,16,015_mft_al25_asaq75,AL,0.9246459875542639
2004-10-01,17,015_mft_al25_asaq75,AL,0.9243658911080447
2004-10-01,18,015_mft_al25_asaq75,AL,0.9258853100923514
2004-10-01,19,015_mft_al25_asaq75,AL,0.9258896002597463
2004-10-01,20,015_mft_al25_asaq75,AL,0.9259801151548281
2004-10-01,21,015_mft_al25_asaq75,AL,0.9233335647130259
2004-10-01,22,015_mft_al25_asaq75,AL,0.9234085451413204
2004-10-01,23,015_mft_al25_asaq75,AL,0.9243723305570953
2004-10-01,24,015_mft_al25_asaq75,AL,0.9252245264662731
2004-10-01,25,015_mft_al25_asaq75,AL,0.9244466944254176
2004-10-01,26,015_mft_al25_asaq75,AL,0.9241874845880771
2004-10-01,27,015_mft_al25_asaq75,AL,0.9229188603490226
2004-10-01,28,015_mft_al25_asaq75,AL,0.9252215097696611
2004-10-01,29,015_mft_al25_asaq75,AL,0.9234909192466578
2004-10-01,30,015_mft_al25_asaq75,AL,0.924887116086958
2004-10-01,31,015_mft_al25_asaq75,AL,0.9220420634095955
2004-11-01,0,015_mft_al25_asaq75,AL,0.9243231260038011
2004-11-01,1,015_mft_al25_asaq75,AL,0.9232456847684612
2004-11-01,2,015_mft_al25_asaq75,AL,0.9243560823182153
2004-11-01,3,015_mft_al25_asaq75,AL,0.9244370565804647
2004-11-01,4,015_mft_al25_asaq75,AL,0.9224810058194376
2004-11-01,5,015_mft_al25_asaq75,AL,0.9244954930911242
2004-11-01,6,015_mft_al25_asaq75,AL,0.9252946774939945
2004-11-01,7,015_mft_al25_asaq75,AL,0.9249098900799764
2004-11-01,8,015_mft_al25_asaq75,AL,0.9246654643046205
2004-11-01,9,015_mft_al25_asaq75,AL,0.9241938100127428
2004-11-01,10,015_mft_al25_asaq75,AL,0.9255103757111858
2004-11-01,11,015_mft_al25_asaq75,AL,0.9252206314687967
2004-11-01,12,015_mft_al25_asaq75,AL,0.9238594545903361
2004-11-01,13,015_mft_al25_asaq75,AL,0.9251186665784993
2004-11-01,14,015_mft_al25_asaq75,AL,0.9220707886428993
2004-11-01,15,015_mft_al25_asaq75,AL,0.9243858457373558
2004-11-01,16,015_mft_al25_asaq75,AL,0.9239160602315053
2004-11-01,17,015_mft_al25_asaq75,AL,0.9246939874026266
2004-11-01,18,015_mft_al25_asaq75,AL,0.9225549037252475
2004-11-01,19,015_mft_al25_asaq75,AL,0.9271290568734011
2004-11-01,20,015_mft_al25_asaq75,AL,0.9261178993036183
2004-11-01,21,015_mft_al25_asaq75,AL,0.9237710874358938
2004-11-01,22,015_mft_al25_asaq75,AL,0.9238212272683085
2004-11-01,23,015_mft_al25_asaq75,AL,0.9242519233452308
2004-11-01,24,015_mft_al25_asaq75,AL,0.9241422568798427
2004-11-01,25,015_mft_al25_asaq75,AL,0.9237094904529453
2004-11-01,26,015_mft_al25_asaq75,AL,0.9252009256866112
2004-11-01,27,015_mft_al25_asaq75,AL,0.9232329312201666
2004-11-01,28,015_mft_al25_asaq75,AL,0.9263766555207269
2004-11-01,29,015_mft_al25_asaq75,AL,0.925066609558878
2004-11-01,30,015_mft_al25_asaq75,AL,0.9262059930113093
2004-11-01,31,015_mft_al25_asaq75,AL,0.9253995855560077
2004-12-01,0,015_mft_al25_asaq75,AL,0.923228675152676
2004-12-01,1,015_mft_al25_asaq75,AL,0.9243345636920812
2004-12-01,2,015_mft_al25_asaq75,AL,0.9246943013638488
2004-12-01,3,015_mft_al25_asaq75,AL,0.9241385586262791
2004-12-01,4,015_mft_al25_asaq75,AL,0.9238006679462728
2004-12-01,5,015_mft_al25_asaq75,AL,0.9242940900729659
2004-12-01,6,015_mft_al25_asaq75,AL,0.9243056187680506
2004-12-01,7,015_mft_al25_asaq75,AL,0.9256493199310041
2004-12-01,8,015_mft_al25_asaq75,AL,0.926140487552701
2004-12-01,9,015_mft_al25_asaq75,AL,0.9236443344965779
2004-12-01,10,015_mft_al25_asaq75,AL,0.9256967957225922
2004-12-01,11,015_mft_al25_asaq75,AL,0.9247791051785753
2004-12-01,12,015_mft_al25_asaq75,AL,0.9239352037260746
2004-12-01,13,015_mft_al25_asaq75,AL,0.9245190759508884
2004-12-01,14,015_mft_al25_asaq75,AL,0.9222836266726057
2004-12-01,15,015_mft_al25_asaq75,AL,0.924546602454005
2004-12-01,16,015_mft_al25_asaq75,AL,0.9239683162334539
2004-12-01,17,015_mft_al25_asaq75,AL,0.9243431394805115
2004-12-01,18,015_mft_al25_asaq75,AL,0.9235676082234713
2004-12-01,19,015_mft_al25_asaq75,AL,0.9259334282689753
2004-12-01,20,015_mft_al25_asaq75,AL,0.9261342974809954
2004-12-01,21,015_mft_al25_asaq75,AL,0.9225109340123939
2004-12-01,22,015_mft_al25_asaq75,AL,0.9240922732960303
2004-12-01,23,015_mft_al25_asaq75,AL,0.9239159166816047
2004-12-01,24,015_mft_al25_asaq75,AL,0.9258345577489977
2004-12-01,25,015_mft_al25_asaq75,AL,0.9246147234634062
2004-12-01,26,015_mft_al25_asaq75,AL,0.9235671026775956
2004-12-01,27,015_mft_al25_asaq75,AL,0.9225534892267373
2004-12-01,28,015_mft_al25_asaq75,AL,0.927038801516142
2004-12-01,29,015_mft_al25_asaq75,AL,0.9246340582224033
2004-12-01,30,015_mft_al25_asaq75,AL,0.9247421688216392
2004-12-01,31,015_mft_al25_asaq75,AL,0.9247520530448544
2005-01-01,0,015_mft_al25_asaq75,AL,0.9236784217598007
2005-01-01,1,015_mft_al25_asaq75,AL,0.9235214711333192
2005-01-01,2,015_mft_al25_asaq75,AL,0.9243409495212913
2005-01-01,3,015_mft_al25_asaq75,AL,0.9241965981864777
2005-01-01,4,015_mft_al25_asaq75,AL,0.9233515147774571
2005-01-01,5,015_mft_al25_asaq75,AL,0.9252985028525397
2005-01-01,6,015_mft_al25_asaq75,AL,0.9246111987145798
2005-01-01,7,015_mft_al25_asaq75,AL,0.9251152457457137
2005-01-01,8,015_mft_al25_asaq75,AL,0.9249026682608705
2005-01-01,9,015_mft_al25_asaq75,AL,0.92431666675578
2005-01-01,10,015_mft_al25_asaq75,AL,0.9240381864253859
2005-01-01,11,015_mft_al25_asaq75,AL,0.9236426914745622
2005-01-01,12,015_mft_al25_asaq75,AL,0.9241931907621211
2005-01-01,13,015_mft_al25_asaq75,AL,0.9245905464617666
2005-01-01,14,015_mft_al25_asaq75,AL,0.9227681599143626
2005-01-01,15,015_mft_al25_asaq75,AL,0.9243881278142833
2005-01-01,16,015_mft_al25_asaq75,AL,0.9238977523986639
2005-01-01,17,015_mft_al25_asaq75,AL,0.9238796586328339
2005-01-01,18,015_mft_al25_asaq75,AL,0.9227044382659331
2005-01-01,19,015_mft_al25_asaq75,AL,0.9261799424259496
2005-01-01,20,015_mft_al25_asaq75,AL,0.9258110543761962
2005-01-01,21,015_mft_al25_asaq75,AL,0.922772127005135
2005-01-01,22,015_mft_al25_asaq75,AL,0.9250829651949087
2005-01-01,23,015_mft_al25_asaq75,AL,0.9242786636064928
2005-01-01,24,015_mft_al25_asaq75,AL,0.925493813789815
2005-01-01,25,015_mft_al25_asaq75,AL,0.9245127621400777
