date,run,scenario,Drug,Efficacy
2005-01-01,8,001_asaq,AL,0.9237782422305181
2005-01-01,9,001_asaq,AL,0.9244393300150251
2005-01-01,10,001_asaq,AL,0.9228293708304174
2005-01-01,11,001_asaq,AL,0.9245886065163818
2005-01-01,12,001_asaq,AL,0.9250459083614289
2005-01-01,13,001_asaq,AL,0.9232249594403918
2005-01-01,14,001_asaq,AL,0.9253033705409778
2005-01-01,15,001_asaq,AL,0.9230116980821316
2005-01-01,16,001_asaq,AL,0.9253313174852208
2005-01-01,17,001_asaq,AL,0.9229439742953982
2005-01-01,18,001_asaq,AL,0.923039633138138
2005-01-01,19,001_asaq,AL,0.9250681581944866
2005-01-01,20,001_asaq,AL,0.922211643051568
2005-01-01,21,001_asaq,AL,0.9238769713251762
2005-01-01,22,001_asaq,AL,0.923569118441935
2005-01-01,23,001_asaq,AL,0.9241333153451253
2005-01-01,24,001_asaq,AL,0.9253286811250248
2005-01-01,25,001_asaq,AL,0.9230204722203459
2005-01-01,26,001_asaq,AL,0.9225090115190419
2005-01-01,27,001_asaq,AL,0.9248660222455218
2005-01-01,28,001_asaq,AL,0.9255454637270656
2005-01-01,29,001_asaq,AL,0.9241801786239873
2005-01-01,30,001_asaq,AL,0.9228763301326937
2005-01-01,31,001_asaq,AL,0.9219982166844936
2005-02-01,0,001_asaq,AL,0.9236043901309672
2005-02-01,1,001_asaq,AL,0.9231641873788627
2005-02-01,2,001_asaq,AL,0.924723212529091
2005-02-01,3,001_asaq,AL,0.9238452249827532
2005-02-01,4,001_asaq,AL,0.9235791132966773
2005-02-01,5,001_asaq,AL,0.923941076779809
2005-02-01,6,001_asaq,AL,0.9243176255019235
2005-02-01,7,001_asaq,AL,0.923282337397136
2005-02-01,8,001_asaq,AL,0.9229603186294449
2005-02-01,9,001_asaq,AL,0.9236657101496729
2005-02-01,10,001_asaq,AL,0.9233746563503378
2005-02-01,11,001_asaq,AL,0.9230381968781245
2005-02-01,12,001_asaq,AL,0.9236765976650542
2005-02-01,13,001_asaq,AL,0.9227926589776048
2005-02-01,14,001_asaq,AL,0.925366685506793
2005-02-01,15,001_asaq,AL,0.922511080709864
2005-02-01,16,001_asaq,AL,0.9244909368623647
2005-02-01,17,001_asaq,AL,0.9242703980249238
2005-02-01,18,001_asaq,AL,0.9245498358495522
2005-02-01,19,001_asaq,AL,0.9261402021283069
2005-02-01,20,001_asaq,AL,0.9231733626419145
2005-02-01,21,001_asaq,AL,0.9246363119875949
2005-02-01,22,001_asaq,AL,0.9236858604894509
2005-02-01,23,001_asaq,AL,0.925006423812813
2005-02-01,24,001_asaq,AL,0.92533936432198
2005-02-01,25,001_asaq,AL,0.9242075537876469
2005-02-01,26,001_asaq,AL,0.923346063018161
2005-02-01,27,001_asaq,AL,0.9244527931208656
2005-02-01,28,001_asaq,AL,0.9254210591633187
2005-02-01,29,001_asaq,AL,0.9245229461525504
2005-02-01,30,001_asaq,AL,0.9233024823925167
2005-02-01,31,001_asaq,AL,0.9232144091928801
2005-03-01,0,001_asaq,AL,0.9248084119814216
2005-03-01,1,001_asaq,AL,0.9220109281822818
2005-03-01,2,001_asaq,AL,0.9240587279004994
2005-03-01,3,001_asaq,AL,0.9248705048375957
2005-03-01,4,001_asaq,AL,0.924392168375422
2005-03-01,5,001_asaq,AL,0.9232789449875531
2005-03-01,6,001_asaq,AL,0.9234374135422437
2005-03-01,7,001_asaq,AL,0.9240820007878424
2005-03-01,8,001_asaq,AL,0.9226765498328663
2005-03-01,9,001_asaq,AL,0.9241547890714924
2005-03-01,10,001_asaq,AL,0.9227860117361969
2005-03-01,11,001_asaq,AL,0.9235990133621276
2005-03-01,12,001_asaq,AL,0.9230734158751126
2005-03-01,13,001_asaq,AL,0.9245272015489361
2005-03-01,14,001_asaq,AL,0.9243583313963166
2005-03-01,15,001_asaq,AL,0.922509617497991
2005-03-01,16,001_asaq,AL,0.9224206305518093
2005-03-01,17,001_asaq,AL,0.9247899989984331
2005-03-01,18,001_asaq,AL,0.9248365725995594
2005-03-01,19,001_asaq,AL,0.9250656514939838
2005-03-01,20,001_asaq,AL,0.9209524668620942
2005-03-01,21,001_asaq,AL,0.9234109150101129
2005-03-01,22,001_asaq,AL,0.9251663624283673
2005-03-01,23,001_asaq,AL,0.9257552011356821
2005-03-01,24,001_asaq,AL,0.9244561671844143
2005-03-01,25,001_asaq,AL,0.9241732971722536
2005-03-01,26,001_asaq,AL,0.9232637231826536
2005-03-01,27,001_asaq,AL,0.9247268978265115
2005-03-01,28,001_asaq,AL,0.9248923134516297
2005-03-01,29,001_asaq,AL,0.9252063363636772
2005-03-01,30,001_asaq,AL,0.9230269127572844
2005-03-01,31,001_asaq,AL,0.9225671524432125
2005-04-01,0,001_asaq,AL,0.9242057499513142
2005-04-01,1,001_asaq,AL,0.923586965322366
2005-04-01,2,001_asaq,AL,0.9240981267420275
2005-04-01,3,001_asaq,AL,0.9241379437879744
2005-04-01,4,001_asaq,AL,0.922900262434015
2005-04-01,5,001_asaq,AL,0.9227873496301816
2005-04-01,6,001_asaq,AL,0.9240246146928872
2005-04-01,7,001_asaq,AL,0.9231794090972266
2005-04-01,8,001_asaq,AL,0.923044096786815
2005-04-01,9,001_asaq,AL,0.9247985620428683
2005-04-01,10,001_asaq,AL,0.9241587435807942
2005-04-01,11,001_asaq,AL,0.9229067287972936
2005-04-01,12,001_asaq,AL,0.923315828599852
2005-04-01,13,001_asaq,AL,0.9242754485005111
2005-04-01,14,001_asaq,AL,0.9240399277117578
2005-04-01,15,001_asaq,AL,0.9221003513391844
2005-04-01,16,001_asaq,AL,0.9230517176153421
2005-04-01,17,001_asaq,AL,0.925484655628212
2005-04-01,18,001_asaq,AL,0.9256635481827339
2005-04-01,19,001_asaq,AL,0.9249204062825568
2005-04-01,20,001_asaq,AL,0.9223691530641189
2005-04-01,21,001_asaq,AL,0.9239719600100871
2005-04-01,22,001_asaq,AL,0.9236515714086121
2005-04-01,23,001_asaq,AL,0.9244750144215952
2005-04-01,24,001_asaq,AL,0.9240101317117756
2005-04-01,25,001_asaq,AL,0.9228838913139568
2005-04-01,26,001_asaq,AL,0.9237464434426451
2005-04-01,27,001_asaq,AL,0.9246572280440669
2005-04-01,28,001_asaq,AL,0.9256582123299772
2005-04-01,29,001_asaq,AL,0.9245421588120917
2005-04-01,30,001_asaq,AL,0.923679425876948
2005-04-01,31,001_asaq,AL,0.9216996372427043
2005-05-01,0,001_asaq,AL,0.9235426435008105
2005-05-01,1,001_asaq,AL,0.9222514347022135
2005-05-01,2,001_asaq,AL,0.9236187534865201
2005-05-01,3,001_asaq,AL,0.9232239527922395
2005-05-01,4,001_asaq,AL,0.9234577519261825
